bang,an ​act of ​hitting someone or something,/bæŋ/
decorate a room,put paint or paper on the walls,/ˈdekəreɪt/
faulty,doesn't work correctly,/ˈfɔːlti/
fix,put sth right that is broken or damaged,/fɪks/
leak,allow liquid or gas to go through a hole or crack,/liːk/
loosen,to unscrew or unwind something a bit,/ˈluːsn/
mend,fix a clothe (SYN repair),/mend/
out of order,when machine or piece of equipment in a public placen isn't working,/ˌaʊt əv ˈɔːdə ͬ/
properly,correctly or well,/ˈprɒpəli/
remove sth,take sth away,/rɪˈmuːv/
repair,fix a clothe (SYN mend),/rɪˈpeə ͬ/
replace sth,exchange sth for sth that is better or newer,/rɪˈpleɪs/
stick,be in one position and difficult to move,/stɪk/
stick together,close to each over and hard to separate,/ˌstɪk təˈgeðə ͬ/
tie,to ​fasten together two ​ends of a ​piece of ​string,/taɪ/
tighten,make something stronger or fastened,/ˈtaɪtn/
tools,a ​piece of ​equipment that you use with ​your ​hands to make or ​repair something,/tuːlz/
wrong,cousing problems or difficulties,/rɒŋ/

sew,,/səʊ/
reel,,/riːl/
stain,,/steɪn/
drill,,/drɪl/
cracked,,/krækt/
Sellotape,,/ˈseləteɪp/
cotton,,/ˈkɒtn/
glue,,/gluː/
hammer,,/ˈhæmə ͬ/
hole,,/həʊl/
light bulb,,/ˈlaɪt ˌbʌlb/
nail,,/neɪl/
needle,,/ˈniːdl/
pin,,/pɪn/
rope,,/rəʊp/
scissors,,/ˈsɪzəz/
screw,,/skruː/
screwdriver,,/ˈskruːdraɪvə ͬ/
string,,/strɪŋ/
thread,,/θred/
wire,,/ˈwaɪə ͬ/
